Frame 0 Average time / frame: 14.07858419418335
Frame 1 Average time / frame: 14.844454884529114
Frame 2 Average time / frame: 14.526474396387735
Frame 3 Average time / frame: 14.359916985034943
Frame 4 Average time / frame: 14.519427394866943
