Frame 0 Average time / frame: 13.994571924209595
Frame 1 Average time / frame: 14.846477389335632
Frame 2 Average time / frame: 14.732627391815186
Frame 3 Average time / frame: 14.512675642967224
Frame 4 Average time / frame: 14.481684303283691
