Frame 0 Average time / frame: 14.034293174743652
Frame 1 Average time / frame: 14.646592855453491
Frame 2 Average time / frame: 14.493595043818155
Frame 3 Average time / frame: 14.41771650314331
Frame 4 Average time / frame: 14.29315767288208
