Frame 0 Average time / frame: 13.914358615875244
Frame 1 Average time / frame: 14.5397230386734
Frame 2 Average time / frame: 14.30440878868103
Frame 3 Average time / frame: 14.404276728630066
Frame 4 Average time / frame: 14.290851068496703
