# # |k| S11(k) S12(k) S21(k) S22(k)	 TypeMap: {'P': 1, 'PA': 2}
3.510046586324944845e-02 8.267289750766769751e-01 -3.015044125765023453e-01 -3.015044125765023453e-01 1.171743561624056795e-01
4.963955486942121798e-02 1.345277168955256730e+00 -4.943959220659183695e-01 -4.943959220659183695e-01 1.881870520470174113e-01
6.079579024448501789e-02 1.698509334225824841e+00 -6.321354941740420230e-01 -6.321354941740420230e-01 2.413885011467703512e-01
7.020093172649889690e-02 1.866739119056592067e+00 -6.968119314860435898e-01 -6.968119314860435898e-01 2.693903465576606981e-01
7.848702771213660057e-02 2.435252818489737514e+00 -9.354641782182095966e-01 -9.354641782182095966e-01 3.667764783330609846e-01
8.597823109894062177e-02 2.675307502767848344e+00 -1.043019600132109259e+00 -1.043019600132109259e+00 4.146620165172260064e-01
9.927910973884243595e-02 2.932363145862563414e+00 -1.166531077838303565e+00 -1.166531077838303565e+00 4.726003119061847890e-01
1.053013975897483384e-01 3.345644093825820953e+00 -1.362729742659801513e+00 -1.362729742659801513e+00 5.638907637051321364e-01
1.109974190608565420e-01 3.133966995993990423e+00 -1.292669677146758067e+00 -1.292669677146758067e+00 5.427358106822754991e-01
1.164150752350765622e-01 3.253419814252086262e+00 -1.366364287527023658e+00 -1.366364287527023658e+00 5.829098615427283914e-01
1.215915804889700358e-01 3.737921060091272896e+00 -1.584519482890728526e+00 -1.584519482890728526e+00 6.828521889304056680e-01
1.265565294626192772e-01 3.166783913492904556e+00 -1.331169608626999290e+00 -1.331169608626999290e+00 5.690564815120354725e-01
1.313339173764338785e-01 3.553504366185516794e+00 -1.538153664818000088e+00 -1.538153664818000088e+00 6.770071994714497166e-01
1.404018634529977938e-01 4.312787744111117760e+00 -1.904893657179808741e+00 -1.904893657179808741e+00 8.580730672664990122e-01
1.447229282625644431e-01 3.915941856436284230e+00 -1.745317353503118118e+00 -1.745317353503118118e+00 7.912999091425090281e-01
1.489186646082636400e-01 3.893346498781951492e+00 -1.762471411303454749e+00 -1.762471411303454749e+00 8.117446419298632865e-01
1.529993835691035031e-01 3.698453342378615005e+00 -1.699009641764126055e+00 -1.699009641764126055e+00 7.952117236327261862e-01
1.569740554242732011e-01 3.560439021870188014e+00 -1.649162676336516808e+00 -1.649162676336516808e+00 7.788943606827107846e-01
1.608505417465540821e-01 3.585911473630462698e+00 -1.657740397281494138e+00 -1.657740397281494138e+00 7.813678246548835249e-01
1.646357782621295229e-01 3.841477995445750970e+00 -1.792580134757752353e+00 -1.792580134757752353e+00 8.544047151686801067e-01
1.719564621978812435e-01 3.889415393464300763e+00 -1.870226740778913710e+00 -1.870226740778913710e+00 9.163420462675834210e-01
1.755023293162472353e-01 4.272191812726009452e+00 -2.063949706893275504e+00 -2.063949706893275504e+00 1.019971898825844381e+00
1.789779603729063362e-01 3.831320261369604463e+00 -1.884896598609027585e+00 -1.884896598609027585e+00 9.470734055062008938e-01
1.823873707334550398e-01 4.151067928217417879e+00 -2.059791161091634848e+00 -2.059791161091634848e+00 1.043077740507123874e+00
1.890217934807969513e-01 4.128855727111525376e+00 -2.086068105793845717e+00 -2.086068105793845717e+00 1.075230916650026680e+00
1.922531693224176497e-01 3.589813263434735724e+00 -1.885126666446667931e+00 -1.885126666446667931e+00 1.018582236878337932e+00
1.985582194776848719e-01 4.677053500787424767e+00 -2.436794652804554762e+00 -2.436794652804554762e+00 1.289541903885224272e+00
2.016368250741059631e-01 3.738003851262505339e+00 -1.994509154401127526e+00 -1.994509154401127526e+00 1.096633672682399752e+00
2.046691279352671478e-01 3.939605935539419068e+00 -2.120184121379396380e+00 -2.120184121379396380e+00 1.166940935634668275e+00
2.076571564709482620e-01 3.668853997667930411e+00 -2.011450426545073000e+00 -2.011450426545073000e+00 1.129860863705000273e+00
2.106027951794966768e-01 3.357690296397483731e+00 -1.883608202341425342e+00 -1.883608202341425342e+00 1.090183293041750989e+00
