# |k| S11(k) S12(k) S21(k) S22(k)	 TypeMap: {'P': 1, 'PA': 2}
0.03510046586324945 1.0681811772195646 -0.3789307150304251 -0.3789307150304251 0.13751838257441246
0.04963955486942122 1.002279052010597 -0.35934010078300826 -0.35934010078300826 0.13638873578328775
0.06079579024448502 2.4514714559025386 -0.9312026860847001 -0.9312026860847001 0.35966265488991656
0.0702009317264989 1.1167474293365285 -0.42900876410333466 -0.42900876410333466 0.1711655925829876
0.0784870277121366 2.894608106390034 -1.1293343097714765 -1.1293343097714765 0.44797514915334113
0.08597823109894062 2.6799610149725397 -1.037922050147234 -1.037922050147234 0.41063818307743366
0.09927910973884244 3.8881048339455813 -1.5823678991415324 -1.5823678991415324 0.6492834399323728
0.10530139758974834 2.957512396821556 -1.2039061008544492 -1.2039061008544492 0.49882944989501654
0.11099741906085654 3.909633448850443 -1.6345957414023546 -1.6345957414023546 0.6902181013116433
0.11641507523507656 1.3900692304557667 -0.5772694971563318 -0.5772694971563318 0.24421055755777238
0.12159158048897004 3.827021235197183 -1.5786354442647232 -1.5786354442647232 0.6576031811552894
0.12655652946261928 2.4083680579305846 -0.9567652500097417 -0.9567652500097417 0.3885674022676513
0.13133391737643388 2.74243329888953 -1.1849237847696477 -1.1849237847696477 0.5232275071408672
0.1404018634529978 7.863944445611173 -3.381299605386961 -3.381299605386961 1.472492587824332
0.14472292826256444 3.615430300484024 -1.670060733596209 -1.670060733596209 0.7822158847697555
0.14891866460826364 2.8822208491077403 -1.2991922359314743 -1.2991922359314743 0.5970554125130604
0.1529993835691035 2.732091588348358 -1.3025557512119204 -1.3025557512119204 0.6383296561809341
0.1569740554242732 3.7025106951321054 -1.7574173612352582 -1.7574173612352582 0.8471090290965457
0.16085054174655408 4.341047484860847 -1.9929637913387364 -1.9929637913387364 0.9272111330418457
0.16463577826212952 2.9588647446454024 -1.3462359572972602 -1.3462359572972602 0.6286929500448193
0.17195646219788124 5.165009258042499 -2.4780232096589025 -2.4780232096589025 1.2031686919656768
0.17550232931624724 5.225274145702849 -2.4700334674581033 -2.4700334674581033 1.1896293426478224
0.17897796037290634 3.6887375465443313 -1.7921232544626524 -1.7921232544626524 0.8936311272284464
0.18238737073345504 3.268992325062628 -1.6418531748093046 -1.6418531748093046 0.8354789921592157
0.18902179348079695 3.208539148221252 -1.6086540843301886 -1.6086540843301886 0.8289455616339286
0.19225316932241765 2.4050866104080977 -1.2682385964207878 -1.2682385964207878 0.7099560422432909
0.19855821947768487 5.958577972127396 -3.1232876718741003 -3.1232876718741003 1.6608243583609794
0.20163682507410596 3.0609688836881475 -1.5621452018214972 -1.5621452018214972 0.8113290359573815
0.20466912793526715 3.8103682705709523 -2.056384534604832 -2.056384534604832 1.1361047904463477
0.20765715647094826 4.395467571384921 -2.376227869920269 -2.376227869920269 1.3180784877521405
0.21060279517949668 2.7776091900254123 -1.4721185530295344 -1.4721185530295344 0.8058780752857608
0.21637380327814942 3.7211046376084727 -2.264105282321579 -2.264105282321579 1.4209733451786508
0.22475264371415685 3.035390700819967 -1.6831539173961938 -1.6831539173961938 0.9732795204177496
0.2274770176530365 5.490536023647551 -3.130003229349643 -3.130003229349643 1.8223673012359598
0.2301691470726192 5.333628174822703 -3.064274128755618 -3.064274128755618 1.8082812540672786
