Frame 0 Average time / frame: 14.054716348648071
Frame 1 Average time / frame: 14.828088402748108
Frame 2 Average time / frame: 14.535799821217855
Frame 3 Average time / frame: 14.60803872346878
Frame 4 Average time / frame: 14.445660924911499
