Frame 0 Average time / frame: 14.016835927963257
Frame 1 Average time / frame: 14.791113376617432
Frame 2 Average time / frame: 14.512758255004883
Frame 3 Average time / frame: 14.375356018543243
Frame 4 Average time / frame: 14.584745597839355
