Frame 0 Average time / frame: 14.013803720474243
Frame 1 Average time / frame: 14.78671109676361
Frame 2 Average time / frame: 14.513132731119791
Frame 3 Average time / frame: 14.545527517795563
Frame 4 Average time / frame: 14.408064365386963
