Frame 0 Average time / frame: 14.027868509292603
Frame 1 Average time / frame: 14.75650954246521
Frame 2 Average time / frame: 14.492610057195028
Frame 3 Average time / frame: 14.333544254302979
Frame 4 Average time / frame: 14.480648422241211
