Frame 0 Average time / frame: 13.983612775802612
Frame 1 Average time / frame: 14.643959522247314
Frame 2 Average time / frame: 14.475478967030844
Frame 3 Average time / frame: 14.40775215625763
Frame 4 Average time / frame: 14.359063482284546
Frame 5 Average time / frame: 14.111880739529928
Frame 6 Average time / frame: 13.955974783216204
Frame 7 Average time / frame: 13.797533214092255
Frame 8 Average time / frame: 13.74239632818434
Frame 9 Average time / frame: 13.644539022445679
