Frame 0 Average time / frame: 14.01741909980774
Frame 1 Average time / frame: 14.595706820487976
Frame 2 Average time / frame: 14.336681207021078
Frame 3 Average time / frame: 14.355580151081085
Frame 4 Average time / frame: 14.370554542541504
