# # |k| S11(k) S12(k) S21(k) S22(k)	 TypeMap: {'PMS': 1, 'S': 2}
7.618010371223583004e-01 8.441563014177919655e+00 5.609476595935891652e+00 5.609476595935891652e+00 8.515537105119591388e+00
1.077350338578329403e+00 7.164800619424135597e+00 3.085038070120942777e+00 3.085038070120942777e+00 7.290689785477940887e+00
1.319479301865797316e+00 6.116713879717605273e+00 1.638632289589647684e+00 1.638632289589647684e+00 6.278690367121622096e+00
1.523603460244716601e+00 5.253152415834290601e+00 8.396396576451610194e-01 8.396396576451610194e-01 5.439124474782595975e+00
1.703440453930542775e+00 4.541860766087617129e+00 3.754535425720615938e-01 3.754535425720615938e-01 4.741730153303556961e+00
1.866025523969195410e+00 3.952719239491722547e+00 1.132427081694688947e-01 1.132427081694688947e-01 4.161847223123188222e+00
2.154700677156658806e+00 3.054260883600092846e+00 -8.759213531387660678e-02 -8.759213531387660678e-02 3.264755663744244973e+00
2.285405190367077122e+00 2.710262195111111883e+00 -1.275000209725009326e-01 -1.275000209725009326e-01 2.922875541423055612e+00
2.409028592643557509e+00 2.419372997254142454e+00 -1.394445458618524813e-01 -1.394445458618524813e-01 2.627370290570061329e+00
2.526610503459443713e+00 2.174110564089201336e+00 -1.497887494702515310e-01 -1.497887494702515310e-01 2.378978358687615202e+00
2.638958603731594632e+00 1.965344452386264429e+00 -1.481275110595669520e-01 -1.481275110595669520e-01 2.172205381824906301e+00
2.746715199693340548e+00 1.785635007127531537e+00 -1.374493367881438888e-01 -1.374493367881438888e-01 1.977534616511459786e+00
2.850401070769493561e+00 1.629468862965226084e+00 -1.338787557480982382e-01 -1.338787557480982382e-01 1.820938756698139205e+00
3.047206920489433202e+00 1.372863403981841035e+00 -1.117464210309712103e-01 -1.117464210309712103e-01 1.554693535656290093e+00
3.140988999072761967e+00 1.269311049748662823e+00 -1.109018560702736550e-01 -1.109018560702736550e-01 1.449872581760435208e+00
3.232051015734985988e+00 1.177211026190999821e+00 -1.044344224796108223e-01 -1.044344224796108223e-01 1.348552848014511918e+00
3.320616756617802423e+00 1.095579451165818119e+00 -9.826712280184848880e-02 -9.826712280184848880e-02 1.264586989739223899e+00
3.406880907861085550e+00 1.020582664656010108e+00 -9.251465232550973306e-02 -9.251465232550973306e-02 1.183565586868929653e+00
3.491014092834029192e+00 9.535947574449410435e-01 -8.741022823901177519e-02 -8.741022823901177519e-02 1.115557522385342670e+00
3.573166840826662582e+00 8.929044362982467842e-01 -8.223154849710809233e-02 -8.223154849710809233e-02 1.059101423720696822e+00
3.732051047938390820e+00 7.881434244042131443e-01 -7.352511819032325757e-02 -7.352511819032325757e-02 9.440980577887005953e-01
3.809008650611799940e+00 7.437935876817826086e-01 -7.045111008247503803e-02 -7.045111008247503803e-02 8.899836692846423425e-01
3.884441887382656944e+00 7.013072107538846911e-01 -6.521719584274135451e-02 -6.521719584274135451e-02 8.469164370746764536e-01
3.958437905597396167e+00 6.621052873910333592e-01 -6.018492006707164971e-02 -6.018492006707164971e-02 8.073211324854129289e-01
4.102427867069096123e+00 5.941530079765203753e-01 -5.467604507885360371e-02 -5.467604507885360371e-02 7.344269162028230769e-01
4.172559919344789314e+00 5.641021116043265504e-01 -5.131908656350343129e-02 -5.131908656350343129e-02 6.990083036766762126e-01
4.309401354313317611e+00 5.111449544869293149e-01 -4.939218796815620510e-02 -4.939218796815620510e-02 6.391134100887839731e-01
4.376217762928945376e+00 4.862378557123541722e-01 -4.528778950232572459e-02 -4.528778950232572459e-02 6.140606626269885515e-01
4.442029241753391311e+00 4.638204605611957465e-01 -4.256155936585791916e-02 -4.256155936585791916e-02 5.906825060088611856e-01
4.506879814307194643e+00 4.432563572292936849e-01 -4.079641279259293984e-02 -4.079641279259293984e-02 5.654496951290026718e-01
4.570810380734154243e+00 4.235324289929448538e-01 -3.938852279945485174e-02 -3.938852279945485174e-02 5.453555979038671175e-01
4.633859019504642518e+00 4.059510994295052466e-01 -3.776413303384892894e-02 -3.776413303384892894e-02 5.229246395208845266e-01
4.696061252652268259e+00 3.889874247951431441e-01 -3.599075694995342717e-02 -3.599075694995342717e-02 5.045916101357016403e-01
4.818057185287115018e+00 3.591434917176985486e-01 -3.255482131576988708e-02 -3.255482131576988708e-02 4.684825938588494942e-01
4.877911122264743327e+00 3.455825099884794471e-01 -3.195071984495932021e-02 -3.195071984495932021e-02 4.535724927067092405e-01
4.937039476521486669e+00 3.329293946281203787e-01 -3.126229721929900396e-02 -3.126229721929900396e-02 4.383383543609700728e-01
4.995468012984281003e+00 3.210832247479044610e-01 -3.029347188264310334e-02 -3.029347188264310334e-02 4.252996880331653684e-01
5.053221006918887426e+00 3.103846889816462284e-01 -2.875012310265051552e-02 -2.875012310265051552e-02 4.103096484944018241e-01
5.110321361791636541e+00 3.000622020111656796e-01 -2.835204277920862215e-02 -2.835204277920862215e-02 3.983510096558945945e-01
5.166790715405571000e+00 2.908458796821272729e-01 -2.751768267280267286e-02 -2.751768267280267286e-02 3.858616025007022277e-01
