7.618010371223582489e-01 1.052594026006869798e+00
7.702944218175038493e-01 1.041249760536714808e+00
7.787878065126494498e-01 1.029928370228082812e+00
7.872811912077949392e-01 1.018632559889854683e+00
7.957745759029405397e-01 1.007364978879172535e+00
8.042679605980861401e-01 9.961282204414795283e-01
8.127613452932317406e-01 9.849248211083090343e-01
8.212547299883772300e-01 9.737572601523115656e-01
8.297481146835228305e-01 9.626279590989401669e-01
8.382414993786684310e-01 9.515392812941656508e-01
8.467348840738140314e-01 9.404935315275262386e-01
8.552282687689595209e-01 9.294929557097780792e-01
8.637216534641051213e-01 9.185397406043455115e-01
8.722150381592507218e-01 9.076360136117366251e-01
8.807084228543963222e-01 8.967838426060280588e-01
8.892018075495418117e-01 8.859852358224953317e-01
8.976951922446874121e-01 8.752421417954054927e-01
9.061885769398330126e-01 8.645564493449648946e-01
9.146819616349786131e-01 8.539299876123666033e-01
9.231753463301242135e-01 8.433645261418535322e-01
9.316687310252697030e-01 8.328617750086783067e-01
9.401621157204153034e-01 8.224233849918121120e-01
9.486555004155609039e-01 8.120509477902252415e-01
9.571488851107063933e-01 8.017459962815378649e-01
9.656422698058519938e-01 7.915100048218178808e-01
9.741356545009975942e-01 7.813443895852792975e-01
9.826290391961431947e-01 7.712505089426174854e-01
9.911224238912887952e-01 7.612296638767025447e-01
9.996158085864343956e-01 7.512830984343346064e-01
1.008109193281579996e+00 7.414120002127592146e-01
1.016602577976725374e+00 7.316175008796252932e-01
1.025095962671870975e+00 7.219006767250608636e-01
1.033589347367016575e+00 7.122625492445450179e-01
1.042082732062162176e+00 7.027040857512392158e-01
1.050576116757307776e+00 6.932262000164455262e-01
1.059069501452453377e+00 6.838297529368638772e-01
1.067562886147598977e+00 6.745155532273143795e-01
1.076056270842744578e+00 6.652843581376010063e-01
1.084549655537890178e+00 6.561368741921961290e-01
1.093043040233035779e+00 6.470737579514365123e-01
1.101536424928181157e+00 6.380956167929250356e-01
1.110029809623326758e+00 6.292030097118489484e-01
1.118523194318472358e+00 6.203964481389357966e-01
1.127016579013617958e+00 6.116763967747792519e-01
1.135509963708763559e+00 6.030432744392884015e-01
1.144003348403909159e+00 5.944974549350243720e-01
1.152496733099054538e+00 5.860392679232103719e-01
1.160990117794200138e+00 5.776689998112194413e-01
1.169483502489345739e+00 5.693868946503618522e-01
1.177976887184491339e+00 5.611931550428185256e-01
1.186470271879636940e+00 5.530879430565869281e-01
1.194963656574782540e+00 5.450713811473326675e-01
1.203457041269928141e+00 5.371435530860559915e-01
1.211950425965073741e+00 5.293045048915191453e-01
1.220443810660219341e+00 5.215542457663914222e-01
1.228937195355364942e+00 5.138927490361140382e-01
1.237430580050510542e+00 5.063199530894890721e-01
1.245923964745655921e+00 4.988357623200505020e-01
1.254417349440801521e+00 4.914400480672809213e-01
1.262910734135947122e+00 4.841326495567815358e-01
1.271404118831092722e+00 4.769133748385214200e-01
1.279897503526238323e+00 4.697820017223271472e-01
1.288390888221383701e+00 4.627382787097990002e-01
1.296884272916529302e+00 4.557819259218718888e-01
1.305377657611674902e+00 4.489126360212684630e-01
1.313871042306820502e+00 4.421300751291206144e-01
1.322364427001966103e+00 4.354338837350619218e-01
1.330857811697111703e+00 4.288236776001325690e-01
1.339351196392257304e+00 4.222990486518559683e-01
1.347844581087402904e+00 4.158595658708859610e-01
1.356337965782548505e+00 4.095047761686442245e-01
1.364831350477694105e+00 4.032342052554050427e-01
1.373324735172839706e+00 3.970473584983040816e-01
1.381818119867985306e+00 3.909437217687866117e-01
1.390311504563130907e+00 3.849227622790283854e-01
1.398804889258276285e+00 3.789839294069005105e-01
1.407298273953421885e+00 3.731266555090665960e-01
1.415791658648567486e+00 3.673503567218401877e-01
1.424285043343713086e+00 3.616544337494428385e-01
1.432778428038858465e+00 3.560382726393427344e-01
1.441271812734004065e+00 3.505012455443698993e-01
1.449765197429149666e+00 3.450427114713356391e-01
1.458258582124295266e+00 3.396620170159044272e-01
1.466751966819440867e+00 3.343584970834924119e-01
1.475245351514586467e+00 3.291314755959908189e-01
1.483738736209732068e+00 3.239802661841345577e-01
1.492232120904877668e+00 3.189041728653603247e-01
1.500725505600023268e+00 3.139024907070167014e-01
1.509218890295168869e+00 3.089745064748145031e-01
1.517712274990314469e+00 3.041194992664247865e-01
1.526205659685460070e+00 2.993367411301492420e-01
1.534699044380605670e+00 2.946254976686105143e-01
1.543192429075751049e+00 2.899850286274274769e-01
1.551685813770896649e+00 2.854145884688569224e-01
1.560179198466042250e+00 2.809134269304040532e-01
1.568672583161187850e+00 2.764807895684163741e-01
1.577165967856333451e+00 2.721159182866952908e-01
1.585659352551478829e+00 2.678180518501738772e-01
1.594152737246624429e+00 2.635864263837224275e-01
1.602646121941770030e+00 2.594202758561617306e-01
1.611139506636915630e+00 2.553188325495718281e-01
1.619632891332061231e+00 2.512813275140008962e-01
1.628126276027206831e+00 2.473069910076899081e-01
1.636619660722352432e+00 2.433950529229406134e-01
1.645113045417498032e+00 2.395447431977631991e-01
1.653606430112643633e+00 2.357552922134543705e-01
1.662099814807789233e+00 2.320259311782614242e-01
1.670593199502934834e+00 2.283558924973012327e-01
1.679086584198080434e+00 2.247444101289088059e-01
1.687579968893225812e+00 2.211907199275996994e-01
1.696073353588371413e+00 2.176940599738364790e-01
1.704566738283517013e+00 2.142536708907983589e-01
1.713060122978662614e+00 2.108687961483562412e-01
1.721553507673808214e+00 2.075386823544653481e-01
1.730046892368953593e+00 2.042625795341888872e-01
1.738540277064099193e+00 2.010397413965732960e-01
1.747033661759244794e+00 1.978694255896007448e-01
1.755527046454390394e+00 1.947508939434441644e-01
1.764020431149535995e+00 1.916834127022598866e-01
1.772513815844681595e+00 1.886662527447491855e-01
1.781007200539827195e+00 1.856986897937281944e-01
1.789500585234972796e+00 1.827800046149439805e-01
1.797993969930118396e+00 1.799094832053781956e-01
1.806487354625263997e+00 1.770864169712807468e-01
1.814980739320409375e+00 1.743101028961761279e-01
1.823474124015554976e+00 1.715798436990867704e-01
1.831967508710700576e+00 1.688949479832178302e-01
1.840460893405846177e+00 1.662547303753466876e-01
1.848954278100991777e+00 1.636585116561622144e-01
1.857447662796137378e+00 1.611056188817953372e-01
1.865941047491282978e+00 1.585953854967859511e-01
1.874434432186428579e+00 1.561271514387236048e-01
1.882927816881574179e+00 1.537002632348059006e-01
1.891421201576719557e+00 1.513140740905490611e-01
1.899914586271865158e+00 1.489679439708892494e-01
1.908407970967010758e+00 1.466612396739082336e-01
1.916901355662156359e+00 1.443933348974146269e-01
1.925394740357301959e+00 1.421636102986109651e-01
1.933888125052447560e+00 1.399714535470733545e-01
1.942381509747593160e+00 1.378162593712670692e-01
1.950874894442738761e+00 1.356974295988197798e-01
1.959368279137884139e+00 1.336143731907703802e-01
1.967861663833029739e+00 1.315665062700072663e-01
1.976355048528175340e+00 1.295532521441096485e-01
1.984848433223320940e+00 1.275740413227968439e-01
1.993341817918466541e+00 1.256283115301928821e-01
2.001835202613611919e+00 1.237155077121053354e-01
2.010328587308757520e+00 1.218350820385165345e-01
2.018821972003903120e+00 1.199864939014804316e-01
2.027315356699048721e+00 1.181692099086139869e-01
2.035808741394194321e+00 1.163827038723697221e-01
2.044302126089339922e+00 1.146264567952706981e-01
2.052795510784485522e+00 1.128999568512852186e-01
2.061288895479631122e+00 1.112026993635163857e-01
2.069782280174776723e+00 1.095341867783750645e-01
2.078275664869922323e+00 1.078939286364023059e-01
2.086769049565067924e+00 1.062814415399039175e-01
2.095262434260213524e+00 1.046962491175531529e-01
2.103755818955359125e+00 1.031378819861167723e-01
2.112249203650504725e+00 1.016058777094535903e-01
2.120742588345650326e+00 1.000997807549304369e-01
2.129235973040795926e+00 9.861914244739859725e-02
2.137729357735941527e+00 9.716352092086691372e-02
2.146222742431087127e+00 9.573248106800652524e-02
2.154716127126232728e+00 9.432559448761607124e-02
2.163209511821378328e+00 9.294243943017406473e-02
2.171702896516523928e+00 9.158260074160022579e-02
2.180196281211669085e+00 9.024566980534381999e-02
2.188689665906814685e+00 8.893124448291406248e-02
2.197183050601960286e+00 8.763892905296342961e-02
2.205676435297105886e+00 8.636833414903040407e-02
2.214169819992251487e+00 8.511907669604631965e-02
2.222663204687397087e+00 8.389077984570554591e-02
2.231156589382542688e+00 8.268307291079581012e-02
2.239649974077688288e+00 8.149559129858215123e-02
2.248143358772833444e+00 8.032797644333432296e-02
2.256636743467979045e+00 7.917987573808282775e-02
