7.618010371223582489e-01 8.505538090922243333e-01
7.714220626485789323e-01 8.471296766089485564e-01
7.810430881747997267e-01 8.436812318331479155e-01
7.906641137010204101e-01 8.402089681302333801e-01
8.002851392272412046e-01 8.367133788656159199e-01
8.099061647534618880e-01 8.331949574047066154e-01
8.195271902796826824e-01 8.296541971129158810e-01
8.291482158059033658e-01 8.260915913556556855e-01
8.387692413321241602e-01 8.225076334983361104e-01
8.483902668583448436e-01 8.189028169063689022e-01
8.580112923845655271e-01 8.152776349451643645e-01
8.676323179107863215e-01 8.116325809801339108e-01
8.772533434370071159e-01 8.079681483766879557e-01
8.868743689632277993e-01 8.042848305002385789e-01
8.964953944894484827e-01 8.005831207161955287e-01
9.061164200156692772e-01 7.968635123899704409e-01
9.157374455418899606e-01 7.931264988869739518e-01
9.253584710681107550e-01 7.893725735726175863e-01
9.349794965943314384e-01 7.856022298123117586e-01
9.446005221205522329e-01 7.818159609714675495e-01
9.542215476467729163e-01 7.780142604154965946e-01
9.638425731729935997e-01 7.741976215098087533e-01
9.734635986992143941e-01 7.703665376198156611e-01
9.830846242254351885e-01 7.665215021109283988e-01
9.927056497516558720e-01 7.626630083485576028e-01
1.002326675277876555e+00 7.587915496981144647e-01
1.011947700804097350e+00 7.549076195250097321e-01
1.021568726330317922e+00 7.510117111946548185e-01
1.031189751856538717e+00 7.471043180724601385e-01
1.040810777382759511e+00 7.431859335238373276e-01
1.050431802908980305e+00 7.392570509141968005e-01
1.060052828435201100e+00 7.353181636089496376e-01
1.069673853961421672e+00 7.313697649735069195e-01
1.079294879487642467e+00 7.274123483732795048e-01
1.088915905013863261e+00 7.234464071736786961e-01
1.098536930540083834e+00 7.194724347401153519e-01
1.108157956066304628e+00 7.154909244379999977e-01
1.117778981592525422e+00 7.115023696327439362e-01
1.127400007118746217e+00 7.075072636897582479e-01
1.137021032644966789e+00 7.035060999744540133e-01
1.146642058171187584e+00 6.994993718522417581e-01
1.156263083697408378e+00 6.954875726885330067e-01
1.165884109223628951e+00 6.914711958487380628e-01
1.175505134749849745e+00 6.874507346982686729e-01
1.185126160276070539e+00 6.834266826025351405e-01
1.194747185802291334e+00 6.793995329269487682e-01
1.204368211328512128e+00 6.753697790369205256e-01
1.213989236854732701e+00 6.713379142978613823e-01
1.223610262380953495e+00 6.673044320751823077e-01
1.233231287907174067e+00 6.632698257342943826e-01
1.242852313433394862e+00 6.592345886406081323e-01
1.252473338959615656e+00 6.551992141595349706e-01
1.262094364485836451e+00 6.511641956564856448e-01
1.271715390012057245e+00 6.471300264968714577e-01
1.281336415538277818e+00 6.430972000461033788e-01
1.290957441064498612e+00 6.390662096695918226e-01
1.300578466590719184e+00 6.350375487327482027e-01
1.310199492116939979e+00 6.310117106009834886e-01
1.319820517643160773e+00 6.269891886388260227e-01
1.329441543169381568e+00 6.229704542563408998e-01
1.339062568695602362e+00 6.189558998976237847e-01
1.348683594221823157e+00 6.149459002592094770e-01
1.358304619748043729e+00 6.109408300376326650e-01
1.367925645274264523e+00 6.069410639294275933e-01
1.377546670800485096e+00 6.029469766311290613e-01
1.387167696326705890e+00 5.989589428392713133e-01
1.396788721852926685e+00 5.949773372503888158e-01
1.406409747379147479e+00 5.910025345610164793e-01
1.416030772905368273e+00 5.870349094676884372e-01
1.425651798431588846e+00 5.830748366669395999e-01
1.435272823957809640e+00 5.791226908553039898e-01
1.444893849484030213e+00 5.751788467293166285e-01
1.454514875010251007e+00 5.712436789855116492e-01
1.464135900536471802e+00 5.673175623204238516e-01
1.473756926062692596e+00 5.634008714305875909e-01
1.483377951588913390e+00 5.594939810125375557e-01
1.492998977115133963e+00 5.555972657628081013e-01
1.502620002641354757e+00 5.517111003779338052e-01
1.512241028167575330e+00 5.478358595544492449e-01
1.521862053693796124e+00 5.439719179888886647e-01
1.531483079220016918e+00 5.401196470901411528e-01
1.541104104746237713e+00 5.362793953986895179e-01
1.550725130272458507e+00 5.324515017390916150e-01
