4.000000000000000000e+00 7.500000000000000000e-01 2.000000000000000000e+01 1.712400000000000033e-01 2.018399999999999916e-01 9.419999999999999485e-01 7.279999999999999805e-01 7.618000000000000327e-01 5.000000000000000000e+00 -1.030000000000000013e-02 -1.029999999999999943e-01 6.690000000000000113e-02 3.030000000000000054e-02 3.029999999999999916e-01 0.000000000000000000e+00 -3.700000000000000164e-03 -3.699999999999999817e-02 4.000000000000000192e-04
4.000000000000000000e+00 9.000000000000000222e-01 2.000000000000000000e+01 1.712400000000000033e-01 2.018399999999999916e-01 9.419999999999999485e-01 8.729999999999999982e-01 7.618000000000000327e-01 5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.200000000000000261e-02 2.450000000000000094e-02 2.449999999999999956e-01 0.000000000000000000e+00 -3.700000000000000164e-03 -3.699999999999999817e-02 4.000000000000000192e-04
9.990000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 1.712400000000000033e-01 2.018399999999999916e-01 9.419999999999999485e-01 9.699999999999999734e-01 7.618000000000000327e-01 5.000000000000000000e+00 6.199999999999999782e-03 6.199999999999999956e-02 2.829999999999999877e-02 2.189999999999999933e-02 2.190000000000000002e-01 0.000000000000000000e+00 -3.700000000000000164e-03 -3.699999999999999817e-02 4.000000000000000192e-04
4.000000000000000000e+00 1.100000000000000089e+00 2.000000000000000000e+01 1.712400000000000033e-01 2.018399999999999916e-01 9.419999999999999485e-01 1.066999999999999948e+00 7.618000000000000327e-01 5.000000000000000000e+00 1.159999999999999920e-02 1.160000000000000059e-01 1.799999999999999864e-02 2.040000000000000147e-02 2.039999999999999869e-01 0.000000000000000000e+00 -3.700000000000000164e-03 -3.699999999999999817e-02 4.000000000000000192e-04
4.000000000000000000e+00 1.250000000000000000e+00 2.000000000000000000e+01 1.712400000000000033e-01 2.018399999999999916e-01 9.419999999999999485e-01 1.211999999999999966e+00 7.618000000000000327e-01 5.000000000000000000e+00 1.830000000000000029e-02 1.829999999999999960e-01 9.599999999999999159e-03 1.990000000000000102e-02 1.990000000000000102e-01 0.000000000000000000e+00 -3.700000000000000164e-03 -3.699999999999999817e-02 4.000000000000000192e-04
